,Unnamed: 0,Date,Title,Link,Headline,Article,Source
1140,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,"""The price of oil positively impacts the profits of all companies, including Ecopetrol, which has a natural incentive due to this factor, but the stock remains below its fair price,"" Casas noted.",La República
1141,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,"In addition to the above, experts assure that investors also want to acquire the species given the dividend of $243 that the company will pay for each common share.",La República
1142,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,"""The dividend is also very attractive",La República
1143,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,"So these days the trend will most likely continue, because there is an incentive to earn that flow that has to be paid.",La República
1144,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,"In a situation as complex as this one of rate increases, it ends up encouraging people to buy the stock,"" said Casas.",La República
1145,611,2022-03-23 00:00:00,Election of the new president of ISA is in suspense until the presidential elections,https://www.larepublica.co/redirect/post/3328033,The completion of the purchase of 51.4% of the shares in ISA allows the State to dispose of a strategic asset to balance cash,"The completion of the purchase of 51.4% of the shares in ISA allows the State to dispose of a strategic asset to balance cash RELATED ARTICLEPromigas and Ecopetrol inaugurate pilot project for the generation of green hydrogen After the purchase by the state-owned Ecopetrol, ISA completed the year with good results",La República
1146,611,2022-03-23 00:00:00,Election of the new president of ISA is in suspense until the presidential elections,https://www.larepublica.co/redirect/post/3328033,The completion of the purchase of 51.4% of the shares in ISA allows the State to dispose of a strategic asset to balance cash,"Ebitda amounted to $7.1 billion, the Ebitda margin reached 63.8% and the ROE was 11.6%",La República
1147,611,2022-03-23 00:00:00,Election of the new president of ISA is in suspense until the presidential elections,https://www.larepublica.co/redirect/post/3328033,The completion of the purchase of 51.4% of the shares in ISA allows the State to dispose of a strategic asset to balance cash,"Now, since the Board of Directors of the ISA Group announced the resignation of Bernardo Vargas Gibsone from the presidency, who had directed the company for six years and indicated that he would stay until the transition process with Ecopetrol is completed, names have been heard. of four candidates to take over the vacancy",La República
1148,611,2022-03-23 00:00:00,Election of the new president of ISA is in suspense until the presidential elections,https://www.larepublica.co/redirect/post/3328033,The completion of the purchase of 51.4% of the shares in ISA allows the State to dispose of a strategic asset to balance cash,"At the moment, the group includes the acting president, César Ramírez Rojas, who has had to continue in the last five months with the consolidation of the energy and infrastructure businesses with the Ecopetrol Group, where they have become leaders in several countries. of Latinamerica",La República
1149,611,2022-03-23 00:00:00,Election of the new president of ISA is in suspense until the presidential elections,https://www.larepublica.co/redirect/post/3328033,The completion of the purchase of 51.4% of the shares in ISA allows the State to dispose of a strategic asset to balance cash,"Sources indicate that since ISA is a strategic asset for the State, the election of its new president would be carried out only until the candidate who would assume the reins of the country in the Presidency is known.",La República
1150,611,2022-03-23 00:00:00,Election of the new president of ISA is in suspense until the presidential elections,https://www.larepublica.co/redirect/post/3328033,The completion of the purchase of 51.4% of the shares in ISA allows the State to dispose of a strategic asset to balance cash,"Another factor that affects the election of the president, stated Amylkar Acosta, former Minister of Mines and Energy, is that the appointment is in the hands of the Board of Directors, which has been governed in recent years by a very demanding corporate regime.",La República
1151,611,2022-03-23 00:00:00,Election of the new president of ISA is in suspense until the presidential elections,https://www.larepublica.co/redirect/post/3328033,The completion of the purchase of 51.4% of the shares in ISA allows the State to dispose of a strategic asset to balance cash,"""In addition, Ecopetrol is still in the process of joining ISA to the business group, which would explain such an interim period in my opinion,"" Acosta mentioned.",La República
1152,611,2022-03-23 00:00:00,Election of the new president of ISA is in suspense until the presidential elections,https://www.larepublica.co/redirect/post/3328033,The completion of the purchase of 51.4% of the shares in ISA allows the State to dispose of a strategic asset to balance cash,"""It is possible to diversify the risk matrix and its investment portfolio in an activity that is not as exposed to price volatility as is the case of oil and takes a step in the same direction as the oil industry, in the face of Energy transition"", pointed out the former head of the energy portfolio",La República
1153,611,2022-03-23 00:00:00,Election of the new president of ISA is in suspense until the presidential elections,https://www.larepublica.co/redirect/post/3328033,The completion of the purchase of 51.4% of the shares in ISA allows the State to dispose of a strategic asset to balance cash,"Regarding the selection process, Spencer Stuart is the firm that has carried out the search for candidates",La República
1154,611,2022-03-23 00:00:00,Election of the new president of ISA is in suspense until the presidential elections,https://www.larepublica.co/redirect/post/3328033,The completion of the purchase of 51.4% of the shares in ISA allows the State to dispose of a strategic asset to balance cash,"This headhunter stayed with this process on September 24, 2021, when the transaction was completed by Ecopetrol and MinHacienda, when the ISA Board of Directors carried out the evaluation of the offers presented by companies specialized in the selection and hiring of executives.",La República
1155,611,2022-03-23 00:00:00,Election of the new president of ISA is in suspense until the presidential elections,https://www.larepublica.co/redirect/post/3328033,The completion of the purchase of 51.4% of the shares in ISA allows the State to dispose of a strategic asset to balance cash,"Among the names that have been mentioned to occupy the group's management position are Tomás González, who left the Ministry of Mines and Energy in 2016 and was also on the Board of ISA, as well as on that of Ecopetrol; Milena López Rocha, current CFO of Cenit, who has had experience as a member of the boards of ISA, Isagen, Ecopetrol, Davivienda, among others and in the public sector was director of Public Credit of Minhacienda; and Orlando Cabrales, who is the CEO of Frontera Energy, and who had previously chaired Naturgas; Like previous executives, he has also been on the Board of ISA, as well as Isagen, Cenit, among others.",La República
